place_id,name,city,region,address,lat,lng,vibe,crowd,good_for,temp_class,has_stay,duration_class,budget,season,drive_time_from_blr_min,photo_urls,short_summary,maps_query
lingambudhi-park,Lingambudhi Park,Dattagalli,Karnataka,"Vivekanandana Nagar, Ramakrishnanagar, Dattagalli, Karnataka 570034, India",12.2743962,76.6157284,scenic|quiet,medium,family|couples|solo,temperate,false,full-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,164,,"Park in Dattagalli — rated 4.5★ across 2,581 Google reviews","Lingambudhi Park, Dattagalli"
chamundi-hill-lookout-view-point,Chamundi Hill Lookout View Point,Chamundibetta,Karnataka,"7MJH+JC9, Chamundi Hill, Chamundibetta, Karnataka 570010, India",12.2815472,76.6786178,scenic|retro,high,family|couples|groups,temperate,false,full-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,156,https://lh3.googleusercontent.com/place-photos/AJRVUZPgpiHo6YrQNOymWKZH8XBPLikr2QPdOm-Z1qGilEwWWN2wiKdlWAGZ_a8wkeNsqU6XLI2Rhx9bE-93jKyIG0inw2ytDS_Py7n8NinflvejXg1N0nomu2AkFi-xdf7j06heKYe-xqt484Ae4cU=s4800-w1200|https://lh3.googleusercontent.com/place-photos/AJRVUZNlQsG10YhsTWyjwb4N2ncv5_PAl40RTIOol_D-Vw0rflbWK16UsgnxW272b-okM7K8Y2TIqF9xqYt7mGpRlKNIotVT_4kjABlBBtyHcqaymleKHnUv0_ZyuuPBwD-Z1-KgcydfcTYRvRl5=s4800-w1200|https://lh3.googleusercontent.com/place-photos/AJRVUZNP5WLEsChR8DpQUVvGBGyTXfMrTCyYEsb7SuaKAbV15iKWK0VFJob6D4Ox5h0WmKyn2xfmrBSwpCwhrSsr_oAXe41Ch91QZL7y9dcI-BzBbZTU7QqAlp7hTOOH1T9gbq4aqg-k7tE536Jo=s4800-w1200,"Tourist Attraction in Chamundibetta — rated 4.6★ across 12,820 Google reviews","Chamundi Hill Lookout View Point, Chamundibetta"
mysore-dasara-exhibition-ground,Mysore Dasara Exhibition Ground,Mysuru,Karnataka,"8M25+RWP, Ittige Gudu, Mysuru, Karnataka 570010, India",12.3020953,76.6598289,scenic|retro,low,family|couples|groups,warm,false,full-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,157,,Tourist Attraction in Mysuru — rated 4.4★ across 126 Google reviews,"Mysore Dasara Exhibition Ground, Mysuru"
mahishasura-statue,Mahishasura Statue,Chamundibetta,Karnataka,"7MGC+29P Mahishasura Circle, Chamundi Hill Rd, Vijay Nagar, Chamundibetta, Karnataka 570010, India",12.275099599999999,76.67095309999999,scenic|retro,medium,family|couples|groups,temperate,false,full-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,158,,"Tourist Attraction in Chamundibetta — rated 4.5★ across 3,716 Google reviews","Mahishasura Statue, Chamundibetta"
cheluvamba-park,Cheluvamba Park,Mysuru,Karnataka,"8JCP+JJG, KRS Rd, Medar Block, Yadavagiri, Mysuru, Karnataka 570020, India",12.3215512,76.6365782,scenic|quiet,high,family|couples|solo,warm,false,full-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,158,,"Park in Mysuru — rated 4.4★ across 5,134 Google reviews","Cheluvamba Park, Mysuru"
sri-bhoga-nandishwara-gudi,Sri Bhoga Nandishwara Gudi,Nandi,Karnataka,"SH 74, Nandi, Karnataka 562103, India",13.3867627,77.6980554,quiet|retro,high,family|couples|groups,cool,false,half-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,79,https://lh3.googleusercontent.com/places/ANXAkqEK-9Z36duHhz0CCFZXVXNw1ZG2bLzkcLxeDfJCQy-TLfp-BEH0MQS9CKXrTzfrXCNEepnN9kmLSUrLOyiq4Wx26yrOPSXj7cE=s4800-w1200|https://lh3.googleusercontent.com/place-photos/AJRVUZPWObwik4NL5Qr-7kTnaDaKjnTZLIV6TnxDgh1qsMsKYWJyWajNHFCxJUF2KlQAXMRKa3d1fiM6cHA732Pwl334G9PfHZUD1CfuWCFD1Xns2HT1DrctS1BedK5tmwg-rFp1-aZaufVgsr-jMFo=s4800-w1200|https://lh3.googleusercontent.com/place-photos/AJRVUZOnJa3GyPlgs7H2J9r5NbIAYRsVVVxlTCzpLYrZ6V9RZov02rdrw7fkn7bmkgJcQhaKL4HLGj5onqJs_T680OWonx6SxYMBgY38mSYyHqvoxEOHhx-Nfx3kYwtCipNxZFqEqZdEvO3bU6pT=s4800-w1200,"Hindu Temple in Nandi — rated 4.7★ across 22,995 Google reviews","Sri Bhoga Nandishwara Gudi, Nandi"
nandi-hills-karnataka,Nandi Hills Karnataka,Nandi Hills,Karnataka,"Nandi Hills, Karnataka 562103, India",13.3704173,77.6844361,scenic|retro,high,family|couples|groups,cool,false,full-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,75,https://lh3.googleusercontent.com/place-photos/AJRVUZPt2DaLQ8xVcJd10X8gG1D3HfQHejiQR7iMYrHknAmQyTdgc_aMbdxEZOJFo2Pp-1yFuUS8wTUx_UUx9Pchfpzm0CpXGBdcUyyti7Fu82QotLLdDTNRpW-ZZkt3r-7BGgsrmVYdBY3RUOKOrQ=s4800-w1200|https://lh3.googleusercontent.com/place-photos/AJRVUZODxIb4A7dMnbHVUAAbgkocrEF4mB7htRyet88YAv2jJUuhZbW-OUZZdDsxjmoJoDCr8JDYMhWzLPsIOaGYBeIzKouUuFGUGF5gRfX8gNqcuGadoNnj9MIn1EASZmJt7M6Og-hPLi4hMku7Ag=s4800-w1200|https://lh3.googleusercontent.com/place-photos/AJRVUZP2iMN3oN1Uo2wEo_XlADjplCaQYCPNqEyDIIt2Q3KxMyHdODhvdfAi32SaR7k5vKciIsHscXqhkxX5ZXa1Bb-Qv5OG418HyXkSZc16WmUlEx0SG0jcvcl9ZdGS7c3JeBDdGurEHjJ3bF8M_g=s4800-w1200,"Tourist Attraction in Nandi Hills — rated 4.5★ across 68,025 Google reviews","Nandi Hills Karnataka, Nandi Hills"
nandi-hills-sunrise-view-point,Nandi Hills Sunrise View point,Nandi Hills,Karnataka,"9M9M+FR5, Nandi Hills, Karnataka 562103, India",13.3686458,77.6846205,scenic|retro,medium,family|couples|groups,cool,false,full-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,75,,"Tourist Attraction in Nandi Hills — rated 4.6★ across 1,243 Google reviews","Nandi Hills Sunrise View point, Nandi Hills"
avathi-lake,Avathi Lake,Avati,Karnataka,"8P38+3G7, Avati, Karnataka 562164, India",13.302674,77.716296,scenic|retro,low,family|couples|groups,cool,false,full-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,65,,Tourist Attraction in Avati — rated 4.3★ across 810 Google reviews,"Avathi Lake, Avati"
shri-ranganatha-swamy-temple-rangasthala,Shri Ranganatha Swamy Temple (Rangasthala),Ankanagondi,Karnataka,"Ankanagondi, Karnataka 562101, India",13.456578299999999,77.70119489999999,quiet|retro,medium,family|couples|groups,cool,false,half-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,91,,"Hindu Temple in Ankanagondi — rated 4.7★ across 2,852 Google reviews","Shri Ranganatha Swamy Temple (Rangasthala), Ankanagondi"
skandagiri-trek,Skandagiri Trek,Jadalathimmanahalli,Karnataka,"CMGP+F2P, Jadalathimmanahalli, Karnataka 562101, India",13.426209,77.6850866,scenic|retro,medium,family|couples|groups,cool,false,full-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,85,,"Tourist Attraction in Jadalathimmanahalli — rated 4.5★ across 2,227 Google reviews","Skandagiri Trek, Jadalathimmanahalli"
jeeva-park,Jeeva Park,Mayasandra,Karnataka,"Nandi Hills, Sonnenahalli, Mayasandra, Karnataka 562164, India",13.3121311,77.66308269999999,lively,medium,family|couples|groups,cool,false,full-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,64,,"Zoo in Mayasandra — rated 4.8★ across 2,338 Google reviews","Jeeva Park, Mayasandra"
nandi-hill-viewpoint,Nandi Hill Viewpoint,Nandi Hills,Karnataka,"9MCP+JRW, Nandi Hills, Karnataka 562103, India",13.3716177,77.6870637,scenic|retro,medium,family|couples|groups,cool,false,full-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,75,,"Tourist Attraction in Nandi Hills — rated 4.6★ across 1,382 Google reviews","Nandi Hill Viewpoint, Nandi Hills"
nandi-water-falls,Nandi water falls,Nandi Hills,Karnataka,"9MFJ+RXW, Nandi Hills, Karnataka 562103, India",13.374617899999999,77.6824607,scenic|retro,low,family|couples|groups,cool,false,full-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,76,,Tourist Attraction in Nandi Hills — rated 4.4★ across 187 Google reviews,"Nandi water falls, Nandi Hills"
nandi-betta-sunset-viewpoint,Nandi Betta Sunset Viewpoint 🌄,Nandi Hills,Karnataka,"9M9J+V5V, Nandi Hills, Karnataka 562103, India",13.369739200000001,77.6804088,scenic|quiet,low,family|couples|solo,cool,false,full-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,75,,Park in Nandi Hills — rated 4.6★ across 467 Google reviews,"Nandi Betta Sunset Viewpoint 🌄, Nandi Hills"
shri-yoganandeeswara-swami-temple,Shri Yoganandeeswara Swami Temple,Nandi Hills,Karnataka,"9M9M+CGR, Nandi Hills, Karnataka 562103, India",13.3686099,77.683776,quiet|retro,low,family|couples|groups,cool,false,half-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,75,,Hindu Temple in Nandi Hills — rated 4.6★ across 879 Google reviews,"Shri Yoganandeeswara Swami Temple, Nandi Hills"
canterbury-castles,Canterbury Castles,Chowgondanahalli,Karnataka,"Near Nandhi Hills, Melekote Cross, Tubugere Hobli, Doddaballapura Taluk, Bangalore, Chowgondanahalli, Karnataka 561205, India",13.3494171,77.62723009999999,lively,low,couples|groups,cool,false,half-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,70,,Service in Chowgondanahalli — rated 4.5★ across 357 Google reviews,"Canterbury Castles, Chowgondanahalli"
nandi-hills-point,Nandi Hills Point,Nandi Hills,Karnataka,"9MCM+398, Nandi Hills, Karnataka 562103, India",13.370154,77.68345510000002,lively,low,couples|groups,cool,false,half-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,75,,Place in Nandi Hills — rated 4.6★ across 383 Google reviews,"Nandi Hills Point, Nandi Hills"
horagina-betta,Horagina Betta,Nandi Hills,Karnataka,"9M4C+GH2, Trail to Nandi One, Chikkasagarahalli, Nandi Hills, Karnataka 562103, India",13.3562721,77.6714046,scenic|quiet,low,adventure|groups,cool,false,full-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,72,,Hiking Area in Nandi Hills — rated 4.5★ across 224 Google reviews,"Horagina Betta, Nandi Hills"
view-point,View point,Nandi Hills,Karnataka,"9MCH+9VP, Nandi Hills, Karnataka 562103, India",13.3709625,77.6797031,scenic|retro,low,family|couples|groups,cool,false,full-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,75,,Tourist Attraction in Nandi Hills — rated 4.5★ across 40 Google reviews,"View point, Nandi Hills"
koralahalli-water-falls,Koralahalli water falls,Korlahalli,Karnataka,"9JR9+529, Doddarayappanahalli, Korlahalli, Karnataka 561205, India",13.390422,77.6176066,scenic|retro,low,family|couples|groups,cool,false,full-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,77,,Tourist Attraction in Korlahalli — rated 3.6★ across 42 Google reviews,"Koralahalli water falls, Korlahalli"
grandpaw-pet-resort,GrandPaw Pet Resort,Maligenahalli,Karnataka,"Nandhi Hills Rd, Maligenahalli, Karnataka 562110, India",13.2836807,77.70822489999999,scenic|quiet,medium,couples|family|groups,cool,true,half-day,3,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,61,,"Resort Hotel in Maligenahalli — rated 4.2★ across 1,129 Google reviews","GrandPaw Pet Resort, Maligenahalli"
tipu-summer-house,Tipu Summer House,Nandi Hills,Karnataka,"9MCJ+Q64, Nandi Hills, Karnataka 562103, India",13.371891,77.68058309999999,scenic|retro,low,family|couples|groups,cool,false,full-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,75,,Tourist Attraction in Nandi Hills — rated 4.0★ across 213 Google reviews,"Tipu Summer House, Nandi Hills"
nandi-statue,Nandi Statue,Kanivepura,Karnataka,"Prince chai clab, Nandi Hills Main Rd, Nandi Hills, Kanivepura, Karnataka 561205, India",13.3540192,77.65233289999999,scenic|retro,low,family|couples|groups,cool,false,full-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,71,,Tourist Attraction in Kanivepura — rated 4.5★ across 285 Google reviews,"Nandi Statue, Kanivepura"
nandi-one-trek-start-point-long-route,Nandi One Trek Start Point (Long Route),Kuduvathi,Karnataka,"9M4M+MMX, Trail to Nandi One, Karahalli Cross, Kuduvathi, Karnataka 562103, India",13.356743699999999,77.6842293,scenic|quiet,low,adventure|groups,cool,false,full-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,73,,Hiking Area in Kuduvathi — rated 4.6★ across 94 Google reviews,"Nandi One Trek Start Point (Long Route), Kuduvathi"
regenta-resort-sakleshpur,Regenta Resort Sakleshpur,Hanbal,Karnataka,"164, SITVATEA, Hadige, Hanbal, Karnataka 573165, India",13.0084424,75.7153307,scenic|quiet,medium,couples|family|groups,cool,true,weekend,3,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,254,,"Hotel in Hanbal — rated 4.4★ across 1,271 Google reviews","Regenta Resort Sakleshpur, Hanbal"
devandhari-the-divine-valley,"Devandhari ""The Divine Valley""",Kalaginamanchahalli,Karnataka,"VQ72+WC, Kalaginamanchahalli, Karnataka 573134, India",12.8651358,75.7509448,scenic|quiet,low,couples|family|groups,cool,true,weekend,3,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,250,,Resort Hotel in Kalaginamanchahalli — rated 4.8★ across 986 Google reviews,"Devandhari ""The Divine Valley"", Kalaginamanchahalli"
tapovana-the-fern-sakleshpur-series-by-marriott,"Tapovana The Fern Sakleshpur, Series by Marriott",Agani,Karnataka,"Survey No 66 Near Chimmecool Estate, Chimmecool Road, Agni Village Hanbal, Hobli, Sakleshpura, Agani, Karnataka 573165, India",12.9753229,75.68904739999999,scenic|quiet,medium,couples|family|groups,cool,true,weekend,3,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,258,,"Hotel in Agani — rated 4.4★ across 1,139 Google reviews","Tapovana The Fern Sakleshpur, Series by Marriott, Agani"
falling-water-resorts-by-travent-mug-best-resorts-in-saklesh,Falling Water Resorts by Travent Mug - Best Resorts in Sakleshpur,Kesaganahalli,Karnataka,"National Highway 75, Mangalore - Bangalore Hwy, Sakleshpura, Kesaganahalli, Karnataka 573134, India",12.9111874,75.73896549999999,scenic|quiet,medium,couples|family|groups,cool,true,weekend,3,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,251,,"Resort Hotel in Kesaganahalli — rated 4.3★ across 1,174 Google reviews","Falling Water Resorts by Travent Mug - Best Resorts in Sakleshpur, Kesaganahalli"
advaya-luxury-resort-sakleshpur,Advaya Luxury Resort Sakleshpur,Sakleshpura,Karnataka,"Main Road, Ballupet, Sakleshpura, Karnataka 573214, India",12.9585292,75.8967365,scenic|quiet,medium,couples|family|groups,cool,true,weekend,3,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,229,,"Resort Hotel in Sakleshpura — rated 4.5★ across 1,377 Google reviews","Advaya Luxury Resort Sakleshpur, Sakleshpura"
deva-dhare,Deva Dhare,Agani,Karnataka,"Agani, Village, Sakleshpura, Agani, Karnataka 573165, India",12.966346,75.67512190000001,scenic|quiet,low,couples|family|groups,cool,true,weekend,3,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,259,,Resort Hotel in Agani — rated 4.7★ across 859 Google reviews,"Deva Dhare, Agani"
neervana-resort-sakalespura,"Neervana Resort, Sakalespura",Hallibylu,Karnataka,"Neervana Resort, 54/21, Anemahal, Hallibylu, Karnataka 573134, India",12.9258425,75.7685501,scenic|quiet,low,couples|family|groups,cool,true,weekend,3,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,247,,Resort Hotel in Hallibylu — rated 4.6★ across 881 Google reviews,"Neervana Resort, Sakalespura, Hallibylu"
rottikallu-resort-pvt-ltd,Rottikallu Resort Pvt Ltd,Achanahalli,Karnataka,"Rottikallu Road, Hanbal Hobli, Bilisare village, Sakleshpur, Taluk, Achanahalli, Karnataka 573165, India",12.970163,75.6592706,scenic|quiet,medium,couples|family|groups,cool,true,weekend,3,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,262,,"Resort Hotel in Achanahalli — rated 4.3★ across 1,540 Google reviews","Rottikallu Resort Pvt Ltd, Achanahalli"
grk-nature-resorts,GRK Nature resorts,Achanahalli,Karnataka,"Bilisare Village, Hanbal Hobli, Sakleshpur Taluk, Saalugudda Rd, Achanahalli, Karnataka 573165, India",12.9690931,75.6572748,scenic|quiet,medium,couples|family|groups,cool,true,weekend,3,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,262,,"Resort Hotel in Achanahalli — rated 4.6★ across 3,033 Google reviews","GRK Nature resorts, Achanahalli"
hong-sau-sakleshpur,Hong Sau Sakleshpur,Haragarahalli,Karnataka,"Sakleshpur, Haragarahalli, Karnataka 573134, India",12.8584686,75.7534001,scenic|quiet,low,couples|family|groups,cool,true,weekend,3,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,249,,Resort Hotel in Haragarahalli — rated 4.3★ across 648 Google reviews,"Hong Sau Sakleshpur, Haragarahalli"
jappadhkallu-resort,Jappadhkallu Resort,Cheekkudige,Karnataka,"Jappadhkallu Resort, Chakkudige Village, Hurudi, Post, T P, Sakleshpur, Cheekkudige, Karnataka 577132, India",13.04345,75.7145618,scenic|quiet,medium,couples|family|groups,cool,true,weekend,3,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,254,,"Resort Hotel in Cheekkudige — rated 4.0★ across 1,326 Google reviews","Jappadhkallu Resort, Cheekkudige"
aroha-s-eco-hill-resort,Aroha's Eco Hill Resort,Hanbal,Karnataka,"Bilisare, Achanahalli, Hanbal, Karnataka 573165, India",12.9763916,75.6594339,scenic|quiet,medium,couples|family|groups,cool,true,weekend,3,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,262,,"Resort Hotel in Hanbal — rated 4.6★ across 2,840 Google reviews","Aroha's Eco Hill Resort, Hanbal"
green-grass-resort,Green Grass Resort,Kurubathur,Karnataka,"VQ7P+7J4, Village, Karnhalli Village, Sakleshpura, Kurubathur, Karnataka 573134, India",12.863127700000001,75.78656889999999,scenic|quiet,low,couples|family|groups,cool,true,weekend,3,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,245,,Resort Hotel in Kurubathur — rated 4.1★ across 715 Google reviews,"Green Grass Resort, Kurubathur"
coffeebean-villa-sakleshpur,CoffeeBean Villa Sakleshpur,Heddaravalli,Karnataka,"Bangalore - Mangalore Highway 5,CoffeeBean Villa,Ankihally Post,Heddaravalli,Via Biccod, Heddaravalli, Karnataka 573215, India",13.018712899999999,75.8790872,scenic|quiet,medium,couples|family|groups,cool,true,weekend,3,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,232,,"Hotel in Heddaravalli — rated 4.2★ across 2,937 Google reviews","CoffeeBean Villa Sakleshpur, Heddaravalli"
tamohara-resorts,Tamohara Resorts,Dabbegadde,Karnataka,"Debbegadde Village, Kyamanahally Post Hanbal Hobali, Sakaleshpur Taluk, Post, Mavinahalli, Dabbegadde, Karnataka 573165, India",12.9719754,75.74499639999999,scenic|quiet,low,couples|family|groups,cool,true,weekend,3,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,250,,Resort Hotel in Dabbegadde — rated 4.5★ across 797 Google reviews,"Tamohara Resorts, Dabbegadde"
pearl-valley-retreat,PEARL VALLEY RETREAT,Kyanahalli,Karnataka,"Sakleshapur, Bugadahalli, Kyanahalli, Karnataka 573134, India",12.8713424,75.7499375,scenic|quiet,low,couples|family|groups,cool,true,weekend,3,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,250,,Resort Hotel in Kyanahalli — rated 4.8★ across 885 Google reviews,"PEARL VALLEY RETREAT, Kyanahalli"
wildwagtail-adventure-resorts-sakleshpur,wildwagtail adventure Resorts- Sakleshpur,Agani,Karnataka,"Agani, village, Hanbal, Agani, Karnataka 573165, India",12.9674432,75.6745969,scenic|quiet,low,couples|family|groups,cool,true,weekend,3,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,260,,Resort Hotel in Agani — rated 4.1★ across 888 Google reviews,"wildwagtail adventure Resorts- Sakleshpur, Agani"
wildnwoods-nature-camp-resort,WildnWoods Nature Camp Resort,Achanahalli,Karnataka,"Street 1, Achanahalli Village Rd, Sakleshpur, Devaladakere, Achanahalli, Karnataka 573165, India",12.981722999999999,75.66192,scenic|quiet,low,couples|family|groups,cool,true,weekend,3,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,261,,Resort Hotel in Achanahalli — rated 4.3★ across 843 Google reviews,"WildnWoods Nature Camp Resort, Achanahalli"
srinivasa-residency,Srinivasa Residency,Sakleshpura,Karnataka,"BM Rd, Sakleshpura, Karnataka 573134, India",12.945395999999999,75.79495750000001,scenic|quiet,low,couples|family|groups,cool,true,weekend,3,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,243,,Hotel in Sakleshpura — rated 3.4★ across 418 Google reviews,"Srinivasa Residency, Sakleshpura"
sannidhi-eco-farms-by-swasya-managed-farmland-near-bangalore,Sannidhi Eco Farms By Swasya- Managed Farmland near Bangalore,Kelavalli,Karnataka,"Kelavalli Village, Belagodu Hobli, Taluk, Sakleshpur, Kelavalli, Karnataka 573214, India",12.8767065,75.837685,scenic|quiet,low,couples|groups,cool,true,weekend,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,238,,Farm in Kelavalli — rated 4.8★ across 83 Google reviews,"Sannidhi Eco Farms By Swasya- Managed Farmland near Bangalore, Kelavalli"
